CommentText,Sentiment,Language,LangConf,HasEmoji,Translate,translated,index
Y si la verdad las mamás saben ya que pasan más tiempo con los hijos 😂,Positive,es,0.9994016289710999,True,True,And if the truths know since they spend more time with the children 😂,390591
JUNGE Entspanne dich.Dumm?,Negative,de,0.7646968364715576,False,True,Boy relax yourself.,704149
Кахха даже не почустовал😂,Neutral,ru,0.8874474763870239,True,True,Kahha did not even feel,720544
"Une très belle introduction aux tests front.
Je pense que je vais écrire mon premier test front lundi 😉
Merci beaucoup",Positive,fr,0.9639976024627686,True,True,"A very nice introduction to the front tests.
I think I'm going to write my first Front test on Monday 😉
Thank you so much",333825
yeh lo bahi kr lea comment,Neutral,ta,0.14369867742061615,False,True,yeh lo Bahi kr lea comment,961363
Bisaya.waray,Neutral,id,0.12045257538557053,False,True,Bisaya.waray,793154
CP des e o seu pai vai fazer o mesmo né e não vai fazer o mesmo que o seu e a e a,Neutral,pt,0.9998620748519897,False,True,Cp des and your father will do the same right and will not do the same as yours and,364560
5:32,Neutral,pt,0.30068376660346985,False,True,5:32,84823
Dapat america dagdagan pa iyan,Positive,ceb,0.2588168680667877,False,True,It should be added to that,559967
"Нас русских и украинских сдвинули лбами, а виноваты остались  дети, каторые и жизни не видели, любая мать ростили для себя а не для войны, и потерять любимого детя,  а то и двух детей, у меня мама потеряла сына  воина,умерла раньше,день и ночь думала о сыне, ходила каждую неделю на кладбище, не чем не пережить такое горе, люди кто придумал эту войну им это не понять, Господи милостивый Господи остановите эту страшную войну.😢😢😢верни детей с войны живыми, и с плена 😭😭😭",Negative,ru,0.9971052408218384,True,True,"We were shifted by Russian and Ukrainian, but children remained to blame, they didn’t see their core and life, any mother was shifted for themselves and not for the war, and to lose their beloved child, or even two children, my mother lost her son a warrior, died earlier, day and night thought about her son, walked every week at the cemetery, nothing to survive such a grief, people who came up with this war, do not understand this, dominant. Gracious Lord, stop this terrible war. Equip the children alive from the war, and with captivity 😭😭😭",457815
Good job Trillanes. Mabuti at may kabutihan pa sa puso mo. Saludo kami.,Positive,tl,0.3859679400920868,False,True,Good job trillanes. Good and good in your heart. We salute.,389831
Salamat po sir s pagpapakita m s Balita n ito n kapupulutan ng aral.,Positive,tl,0.5606515407562256,False,True,Thank you sir s showing this news of this lesson.,557508
4step,Neutral,de,0.1589026153087616,False,True,4step,504113
"Der, die, das. Wieso,weshalb warum? Wer nicht fragt bleibt dumm.
Und jetzt in englisch
The the the. Why why why?",Neutral,de,0.990327775478363,False,True,"The one who, why, why, why? If you don't ask, stay stupid.
And now in English
The the. Why why why?",577833
Cloud developer roadmap plz mam,Neutral,lb,0.2714208662509918,False,True,Cloud developer roadmap plz mam,198612
Wait new tvs don’t have av ports?,Neutral,no,0.6987733840942383,False,True,Wait new tvs don’t have av ports?,526044
Ik in the backeound,Neutral,nl,0.8025749921798706,False,True,Ik in the backeound,893004
❤❤,Positive,bg,0.8315322399139404,True,True,,891829
Di po yata maganda ang quality Palpak daw po madami daw po sira.,Negative,tl,0.3374260365962982,False,True,It's not that good quality palpak seems like a lot of money.,21351
Hacking ka framwork per bi 1 vedio bana da,Positive,it,0.493049293756485,False,True,Hacking ka framwork per bi 1 vedio bana da,119255
Вот что поддержка сына в его увлечениях...  Желаю всем таких понимающих родителей❤,Positive,ru,0.9998336434364319,True,True,Here's what the support of his son in his hobbies ... I wish all such understanding parents,820520
슬립제 조금 뿌리면 더 끝내줄걸,Neutral,ko,0.9997273683547974,True,True,"If you sprinkle a slipped system a little bit more, it will be awesome",817714
Mant bas les coquilles,Neutral,fr,0.782528817653656,False,True,Mant low the shells,969064
❤😂🎉,Positive,bg,0.971966564655304,True,True,,260049
😂😂😂Менделеев😂😂😂,Neutral,ru,0.8524491786956787,True,True,😂😂😂Mendeleev😂😂😂,35842
"Tama ang karamihan na nagsasabing para sa mayaman lang ang hustisya dito sa pinas,,",Negative,tl,0.7381305694580078,False,True,"Most people say that justice here in Pinas ,, is just for the rich",993617
"Gran domador de caballos este jóvencito, felicidades🎉🎉🎉❤",Positive,pt,0.7362298369407654,True,True,"Great horsepower this young, congratulations🎉🎉🎉❤",67521
"Ginawang alay ng mga tropa nya sa SENADO, katulad ng ibang pulis. Mahirap talaga maging lapdog ng politiko hindi forever nasa pwesto mga yan or hindi mo rin alam kailan ka iaalay.",Negative,tl,0.8243171572685242,False,True,"His troops made the Senate offering, like any other police officer. It's really hard to be a politician not forever in place or you never know when you will be offered.",348601
"emak dan anak , 2 x 5 ...kurang sekolah didikan sopan..terlalu kurang ajar... SDH dpt karyanya. ada rasa oren..? 👍🙏",Negative,id,0.7198424935340881,True,True,"Mom and kid, 2 x 5 ... less school is polite ... so rude ... as much as possible. Is there a taste of orange ..? 👍🙏",890798
Faz isso aqui. No Rio de Janeiro  vc vai conhecer jesus rapido😮,Negative,pt,0.9909101128578186,True,True,Do this here. In Rio de Janeiro you will meet Jesus fast😮,779716
Венгалби лучше кто со мной сюда 👇,Positive,ru,0.9992135763168335,True,True,Wengalby is better who is with me here 👇,304746
Problen 150 mil miyone america proyeto 23 produsen,Neutral,tr,0.21057859063148499,False,True,Problen 150 Mil Miyone America Proyeto 23 produsen,755685
No,Negative,es,0.875447690486908,False,True,No,35514
🤔,Neutral,zh,0.8241766095161438,True,True,,107059
"Я на велике, метров 20 кувыркался, еле развязали. Потом своим ходом, до травмпункта поехал)))!",Neutral,ru,0.9892500042915344,False,True,"I am on a great, 20 meters tumbled, barely untied. Then he went to the emergency room)))!",447506
Как вы их терпите?,Negative,ru,0.9991841912269592,False,True,How do you suffer them?,190339
matanung kulang po bakit si digong nuon walang nag reklamo piro pag isang hamakna tao lamang ay ma papatay na taunung kulang at bakit,Neutral,tl,0.5467077493667603,False,True,Asks why Digong is not complaining that only a bad guy can kill himself and why,294607
Lol  DEFINITELY gonna watch!,Positive,de,0.22312943637371063,False,True,Lol  DEFINITELY gonna watch!,512117
Господи спаси и сохрани наших Защитников Отечества- России 🙏🙏🙏,Positive,ru,0.9088020324707031,True,True,Lord save and save our defenders of the Fatherland 🙏🙏🙏 🙏🙏🙏,96341
46:35,Neutral,es,0.37542957067489624,False,True,46:35,333702
Bro..... Song name pls....,Neutral,pt,0.21269482374191284,False,True,Bro..... Song name pls....,624907
BEN IS A WAP,Negative,es,0.19163666665554047,False,True,Ben is a wap,520849
😮😮😮😮😮😮😮,Neutral,ceb,0.8171238303184509,True,True,,688993
Random ? That’s Steven Adams,Negative,de,0.3232205808162689,False,True,Random ? That’s Steven Adams,906947
FELON !,Negative,de,0.7440434694290161,False,True,FELON !,177667
"Él dijo: ""soy matemático""....y me quedé perdidamente enamorada de él. Ahora somos novios ♥",Positive,es,0.986941397190094,True,True,"He said: ""I am a mathematician"" .... and I was lost in love with him. Now we are boyfriends ♥",311675
Les go,Positive,fr,0.8529490828514099,False,True,Les,450921
Me dió miedo tan solo verlo😢,Negative,es,0.9169698357582092,True,True,I was afraid of seeing him just,315675
а чем плохой узел в данном случае?там площадь соприкосновения больше чем сечение этого провода.,Neutral,ru,0.9982046484947205,False,True,And what is a bad node in this case? There is a more contact area than the cross -section of this wire.,351468
"Что, нельзя дернуть сбоку и развернуть",Negative,ru,0.999353289604187,False,True,"That, you can’t pull the side and expand",857565
PULL THE LEVER TUNK!,Neutral,ja,0.7507359981536865,False,True,PULL THE LEVER TUNK!,584053
Pffff,Neutral,de,0.7707677483558655,False,True,Pffff,364502
"Sobrang laki ng electricbills namin  isang tao lang nasa bahay  3kto 4k    Bawat buwan   Kase ON and OFF    para mabilis ang takbo ng METRO  
HAYYYYY   MANY YEARS NA KAMING NAG HIHIRAP  MAG BAYAD SA PANG DARAYA  SA METRO  NG   NGC",Negative,tl,0.43109315633773804,False,True,"Extra of electricbills we just home 3kto 4k per month on and off for the meter to speed  
We have been having a hard time paying for the NGC Metro in the Metro",448139
Stop war,Neutral,de,0.6300578713417053,False,True,Stop war,707239
mera pas github pe code ka option hi nhi a rha,Negative,oc,0.23490487039089203,False,True,Mera Pas Github Pe Code Ka Option Hi Nhi A Rha,269479
希望早日太平,Positive,zh,0.952223539352417,True,True,Hope it will be peaceful soon,918535
amazing tutorial!,Positive,pt,0.30024346709251404,False,True,amazing tutorial!,584670
Сюдаааа,Neutral,mn,0.3772992789745331,False,True,Here,88405
Æ,Neutral,sr,0.9635589122772217,False,True,Æ,800242
❤,Neutral,bg,0.9654127359390259,True,True,,759115
❤,Positive,bg,0.9654127359390259,True,True,,757857
Đảng Cộng sản Liên Xô muôn năm 🇷🇺,Negative,vi,1.0000689029693604,True,True,For all Soviet Communist Party 🇷🇺,199622
“Whyyyyyte”,Neutral,lt,0.20299047231674194,False,True,“WHYYYYYTE”,298718
Te parezes a Jhoni Montana de cara cortada,Neutral,es,0.5638568997383118,False,True,SOPE TO JHONI MONTANA CUT,980328
"Esta es la versión original o la de maná es la original? De todas formas, que pedazo de actuación!!",Neutral,es,0.9765883088111877,False,True,"This is the original version or that of Maná is the original? Anyway, what a piece of action !!",226837
Dios da la vida. Dios da todo lo que posen los seres humanos en la tierra  y a muchos les da poder para hacer del mundo lo mejor mientras muchos con mucho esfuerzo hacemos una casa un edificio un pueblo un puente muchos los destruyen sin compasión por la vida de todos dios bendiga a todas estas personas,Neutral,es,0.9936168193817139,False,True,God gives life. God gives everything human beings possess on earth and many give power to make the world the best while many with a lot,482805
GATE : am I joke ?,Negative,fr,0.3542613983154297,False,True,GATE : am I joke ?,88307
Fire Juan he’s a joke.,Negative,ru,0.33480143547058105,False,True,Fire Juan he’s a joke.,106957
Thank you so much!,Positive,de,0.28498342633247375,False,True,Thank you so much!,32077
Светлая память всем погибшим. Однозначно и ответы и наказание,Positive,ru,0.9957444071769714,False,True,Bright memory to all dead. Simultaneously both answers and punishment,406314
❤🎉😢,Neutral,zh,0.556679368019104,True,True,,124247
❤❤,Positive,bg,0.8315322399139404,True,True,,264050
Source unsplash se pic add nahi ho rahi,Negative,it,0.09705031663179398,False,True,Source unsplash se pic add nahi ho rahi,822490
Faked!!!,Negative,ms,0.2583010494709015,False,True,Faked!!!,863246
2025 KE LIYE EK ADVANCE JS KA SERIES BANAYE NA AAPKI VIDEO TOH MUJHE PAID SE BHI ACHA LAG RAHA HAI,Positive,ja,0.12670697271823883,False,True,2025 ke liye ek advance js ka series banaye na aapki video toh mujhe paid se bhi acha lag raha hai,105216
Whaouuu,Neutral,fi,0.26793134212493896,False,True,Whaheruu,29198
Solo unos aplausos a quienes ya no estan por estos embasados de primera Calidad...en la actualidad el neoliberalismo ha matado todo lo sano protegiendo las grandes trasnacionales,Negative,es,0.9685266017913818,False,True,Only some applause to those who are no longer for these top quality embasted ... Currently neoliberalism has killed everything healthy protecting the great transnational,440361
Aww you are so so so so so so sos so so so so so so so so so so so so so so kind,Positive,als,0.23497234284877777,False,True,Aww you are so so so so so so sos so so so so so so so so so so so so so so kind,583967
آپ بہترین صحافی ہیں اللہ الحق جو اللہ فرعون کے گھر موسی علیہ سلام کی پرورش کر سکتا ہے وہی اللہ  انشاءاللہ خان  کو ایک بار پھر سے وزیراعظم بنائے گا انشاءاللہ❤,Positive,ur,0.9946568608283997,True,True,"You are the best journalist who can nurture Musa (peace be upon him), who can raise the house of Allah Pharaoh.",265017
MISSOURI STATE,Neutral,eu,0.17726895213127136,False,True,MISSOURI STATE,456643
"В корее психам дают справку и они ходят, кошмарят всех, иногда насилуют детей, убивают людей, их не сажают, и не лечат",Negative,ru,0.9984434843063354,False,True,"In Korea, psycho give a certificate and they go, nightmare everyone, sometimes rape children, kill people, do not plant them, and do not treat them",381906
Du kleiner wi..er,Negative,nl,0.3995938003063202,False,True,You little wi..er,424102
